name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Chevrolet Beat Diesel LT,2015,0.01705125205102788,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.6057142857142858,0.10469798657718118,0.06399782135076253,0.17579617834394903,5.0
Maruti Wagon R LXI CNG,2017,0.037111430580598744,0.046600741551632394,CNG,Individual,Manual,First Owner,0.6333333333333333,0.12550335570469798,0.06906318082788672,0.0929936305732484,5.0
Maruti Ertiga SHVS VDI,2016,0.06970922069115139,0.046600741551632394,Diesel,Individual,Manual,First Owner,0.5838095238095238,0.2093959731543624,0.1516884531590414,0.24968152866242038,7.0
Ford Figo Diesel Titanium,2014,0.027081341315813308,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.47619047619047616,0.2600671140939598,0.0959967320261438,0.1987261146496815,5.0
Toyota Innova 2.5 GX (Diesel) 8 Seater,2016,0.11243740095913732,0.02944303981942472,Diesel,Individual,Manual,Second Owner,0.3092857142857143,0.6275167785234899,0.184640522875817,0.24968152866242038,8.0
Datsun GO T BSIV,2014,0.019558774367224235,0.013979925912620273,Petrol,Individual,Manual,First Owner,0.4911904761904761,0.19261744966442954,0.0931372549019608,0.12738853503184713,5.0
Hyundai i10 Magna 1.1L,2016,0.03510541272764166,0.033891332861108195,Petrol,Individual,Manual,First Owner,0.4716666666666666,0.15503355704697988,0.0959967320261438,0.12101910828025478,5.0
Hyundai Elite i20 Magna Plus BSIV,2019,0.06018063588960523,0.0021178111347976833,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.13360566448801747,0.14394904458598726,5.0
Hyundai i10 Magna 1.2 iTech SE,2014,0.03219668684085388,0.010590750261813818,Petrol,Individual,Manual,First Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Skoda Fabia 1.2 TDI Active Plus,2012,0.016950951158380023,0.021181924170583986,Diesel,Individual,Manual,Second Owner,0.49666666666666665,0.1929530201342282,0.11492374727668848,0.22420382165605093,5.0
Tata Hexa XE,2017,0.08224683227213318,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.41904761904761906,0.5218120805369127,0.313562091503268,0.4025477707006369,7.0
Tata Indica Vista Terra Quadrajet 1.3L,2010,0.00752266724948172,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.42857142857142855,0.2093959731543624,0.11492374727668848,0.23694267515923564,5.0
Tata Manza Aura (ABS) Quadrajet,2010,0.027081341315813308,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.44761904761904764,0.2093959731543624,0.15577342047930287,0.24968152866242038,5.0
Toyota Innova 2.5 GX (Diesel) 7 Seater,2016,0.0922769215369186,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.3092857142857143,0.6275167785234899,0.184640522875817,0.24968152866242038,7.0
Mahindra TUV 300 T8,2015,0.04012045736003437,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Ford Endeavour 3.2 Titanium AT 4X4,2016,0.20762294808195106,0.033891332861108195,Diesel,Individual,Automatic,First Owner,0.25976190476190475,0.8637583892617449,0.44716775599128544,0.5936305732484076,7.0
Hyundai Grand i10 1.2 CRDi Sportz,2018,0.051153555551298344,0.012708985043567853,Diesel,Individual,Manual,First Owner,0.5714285714285714,0.18859060402684566,0.11211873638344229,0.23694267515923564,5.0
Hyundai Santro Xing GL LPG,2012,0.01454372973483152,0.025418393734092055,LPG,Individual,Manual,Second Owner,0.4238095238095238,0.15503355704697988,0.08224400871459696,0.006369426751592356,5.0
Hyundai Creta 1.6 CRDi AT SX Plus,2018,0.11233710006648946,0.018640042432479145,Diesel,Individual,Automatic,First Owner,0.405,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Maruti Alto 800 LXI,2020,0.032096385948206026,0.0021178111347976833,Petrol,Individual,Manual,First Owner,0.525,0.057718120805369116,0.0394880174291939,0.08280254777070063,5.0
Hyundai Elite i20 Petrol Asta Option,2019,0.06619868944847648,0.0076252215673581715,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.13360566448801747,0.14012738853503184,5.0
Hyundai i20 Asta 1.4 CRDi,2015,0.05065205108805907,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Maruti Vitara Brezza ZDi Plus,2016,0.07021072515439065,0.04236427198812433,Diesel,Individual,Manual,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Hyundai EON Era Plus,2016,0.025075323462856222,0.008048868523708978,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Swift AMT ZXI,2019,0.06218665374256231,0.013979925912620273,Petrol,Individual,Automatic,First Owner,0.505,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Toyota Innova 2.5 GX 7 STR,2012,0.04914753769834126,0.06863038328187435,Diesel,Individual,Manual,Fourth & Above Owner,0.3047619047619048,0.6275167785234899,0.18845315904139437,0.02038216560509554,7.0
Hyundai Xcent 1.2 VTVT E,2020,0.03309939487468457,0.02753662851584609,Petrol,Individual,Manual,Second Owner,0.4795238095238095,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Maruti Swift Dzire Vdi BSIV,2011,0.022066296683420594,0.0720195589326808,Diesel,Individual,Manual,First Owner,0.4595238095238095,0.2093959731543624,0.11192810457516343,0.23694267515923564,5.0
Volkswagen Ameo 1.5 TDI Trendline,2017,0.05466408679397324,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.5157142857142857,0.2932885906040268,0.20648148148148154,0.31337579617834393,5.0
Tata Indigo CS LS (TDI) BS III,2012,0.01404222527159225,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.4545238095238095,0.25906040268456376,0.09858387799564271,0.16687898089171974,5.0
Maruti Vitara Brezza LDi Option,2017,0.06830500819408143,0.022452865039636408,Diesel,Individual,Manual,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Maruti Wagon R VXI BSIII,2013,0.022066296683420594,0.03812780242461626,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Maruti Swift Dzire VDI Optional,2017,0.06469417605875867,0.014827219825321886,Diesel,Individual,Manual,First Owner,0.633095238095238,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Wagon R VXI BS IV,2016,0.029588863632009663,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.48833333333333334,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Maruti Alto 800 LXI,2016,0.022066296683420594,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.5414285714285714,0.057718120805369116,0.0394880174291939,0.08280254777070063,5.0
Maruti Swift AMT ZDI,2019,0.0712137340808692,0.016098160694374305,Diesel,Individual,Automatic,First Owner,0.6761904761904761,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Honda CR-V 2.4L 4WD AT AVN,2017,0.17251763565520203,0.030925804166652544,Petrol,Dealer,Automatic,First Owner,0.2857142857142857,0.5805369127516778,0.4210239651416122,0.28280254777070063,5.0
Maruti Ciaz 1.3 Alpha,2017,0.07723178763974047,0.011882873478683779,Diesel,Dealer,Manual,First Owner,0.6688095238095237,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Honda CR-V 2.4L 4WD AT AVN,2017,0.1800402026037911,0.02457109982139044,Petrol,Dealer,Automatic,First Owner,0.2857142857142857,0.5805369127516778,0.4210239651416122,0.28280254777070063,5.0
Tata Hexa XTA,2017,0.12688072950042834,0.02457109982139044,Diesel,Dealer,Automatic,First Owner,0.41904761904761906,0.5218120805369127,0.3296840958605665,0.5044585987261146,7.0
Renault Duster 85PS Diesel RxZ,2014,0.0396189528967951,0.029231216341249314,Diesel,Dealer,Manual,First Owner,0.47309523809523807,0.2808724832214765,0.1388888888888889,0.24968152866242038,5.0
Mercedes-Benz GL-Class 350 CDI Luxury,2016,0.4072217244511811,0.02965486329760012,Diesel,Dealer,Automatic,First Owner,0.2857142857142857,0.7929530201342281,0.5206971677559913,0.6445859872611465,7.0
Hyundai Creta 1.6 SX Automatic Diesel,2015,0.08826488583100443,0.01694545460707592,Diesel,Dealer,Automatic,First Owner,0.41904761904761906,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Mahindra Bolero 2011-2019 SLX,2011,0.029588863632009663,0.060157444154858214,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Maruti Swift VXI Deca,2016,0.04714151984538417,0.009721003060425613,Petrol,Individual,Manual,First Owner,0.48571428571428565,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Hyundai i10 Sportz,2013,0.027081341315813308,0.012708985043567853,Petrol,Individual,Manual,Second Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Hyundai EON D Lite Plus,2016,0.02407231453637768,0.0032497958021670387,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Alto LXi,2010,0.013039216345113708,0.015530050125907875,Petrol,Individual,Manual,First Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Maruti Omni E MPI STD BS IV,2016,0.018054260977506422,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.4,0.057718120805369116,0.0038126361655773655,0.07006369426751592,8.0
Mahindra XUV500 W4,2014,0.08224683227213318,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Mahindra XUV500 W4,2014,0.08525585905156881,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Maruti Zen Estilo Sports,2010,0.012036207418635163,0.016521807650725112,Petrol,Individual,Manual,First Owner,0.40238095238095234,0.14664429530201342,0.08741830065359481,0.005095541401273885,5.0
Mahindra TUV 300 T8 AMT,2015,0.0747242653235441,0.019063689388829953,Diesel,Individual,Automatic,First Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.2878980891719745,7.0
Maruti Alto LXi,2009,0.013039216345113708,0.02965486329760012,Petrol,Individual,Manual,Third Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Ford Figo Diesel EXI,2012,0.019057269903984965,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.47619047619047616,0.2600671140939598,0.09586056644880177,0.1987261146496815,5.0
Hyundai i20 1.4 Asta Option,2017,0.0641926715955194,0.02033463025788237,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Hyundai i20 1.4 Sportz,2018,0.07522576978678337,0.014827219825321886,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Maruti Baleno Sigma 1.2,2017,0.048646033235101985,0.009743456349112205,Petrol,Individual,Manual,First Owner,0.5095238095238095,0.19228187919463088,0.1369825708061002,0.14140127388535031,5.0
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,0.07723178763974047,0.005930633741954944,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Mahindra XUV500 W8 2WD,2014,0.08224683227213318,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Hyundai EON Era Plus,2013,0.01705125205102788,0.025418393734092055,Petrol,Individual,Manual,Second Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Skoda Fabia 1.4 TDI Ambiente,2008,0.01103319849215662,0.06354661980566467,Diesel,Individual,Manual,Third Owner,0.4619047619047618,0.2677852348993288,0.10130718954248367,0.19235668789808916,5.0
Hyundai Verna 1.6 VTVT AT SX,2016,0.07723178763974047,0.033891332861108195,Petrol,Individual,Automatic,Second Owner,0.405,0.324496644295302,0.24101307189542487,0.19108280254777069,5.0
Maruti Alto K10 2010-2014 VXI,2013,0.022066296683420594,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.4980952380952381,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2017,0.07723178763974047,0.01885186591065455,Diesel,Individual,Manual,First Owner,0.5976190476190476,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Maruti Ciaz ZDi Plus,2015,0.0571716091101696,0.025418393734092055,Diesel,Individual,Manual,Third Owner,0.6240476190476191,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Renault Fluence Diesel E4,2012,0.022066296683420594,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.5190476190476191,0.2808724832214765,0.12309368191721136,0.3006369426751592,5.0
Honda Amaze S i-DTEC,2016,0.04714151984538417,0.033891332861108195,Diesel,Individual,Manual,Second Owner,0.6142857142857143,0.2932885906040268,0.17919389978213512,0.24968152866242038,5.0
Maruti Gypsy King Soft Top MPI BSIV,2019,0.07221674300734775,0.004193681220916636,Petrol,Individual,Manual,First Owner,0.28476190476190477,0.22617449664429531,0.12854030501089325,0.12611464968152866,8.0
Maruti Swift ZDi,2014,0.06218665374256231,0.028807569384898507,Diesel,Individual,Manual,First Owner,0.5452380952380952,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Honda BRV i-DTEC V MT,2016,0.0922769215369186,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.5214285714285714,0.2932885906040268,0.17919389978213512,0.24968152866242038,7.0
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015,0.055165591257212515,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.3233333333333333,0.6291946308724832,0.10784313725490201,0.2127388535031847,10.0
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,0.06118364481608378,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Mahindra Scorpio VLX 2WD AT BSIII,2014,0.07723178763974047,0.033891332861108195,Diesel,Individual,Automatic,First Owner,0.2807142857142857,0.5218120805369127,0.23747276688453162,0.3643312101910828,8.0
Maruti A-Star Vxi,2011,0.031795483270262465,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.45238095238095233,0.12550335570469798,0.09068627450980392,0.10955414012738852,5.0
Mahindra XUV500 W8 2WD,2014,0.09729196616931132,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Hyundai EON Sportz,2016,0.027081341315813308,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Tata Tigor 1.2 Revotron XZ,2017,0.046439413596849194,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.48333333333333334,0.1929530201342282,0.13943355119825712,0.14012738853503184,5.0
Hyundai Grand i10 Magna,2014,0.03410240380116311,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Maruti Swift Dzire ZDi,2008,0.022066296683420594,0.03812780242461626,Diesel,Individual,Manual,Fourth & Above Owner,0.4595238095238095,0.2093959731543624,0.11192810457516343,0.23694267515923564,5.0
Datsun RediGO 1.0 T Option,2017,0.027081341315813308,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.5357142857142857,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Renault KWID Climber 1.0 AMT,2017,0.042126475212991454,0.01694545460707592,Petrol,Individual,Automatic,First Owner,0.5723809523809523,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Ford Figo Diesel Titanium,2010,0.015546738661310063,0.05266567137875055,Diesel,Dealer,Manual,Second Owner,0.47619047619047616,0.2600671140939598,0.09586056644880177,0.1987261146496815,5.0
Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,2019,0.11985966701507854,0.0027719220354033287,Diesel,Individual,Manual,First Owner,0.47619047619047616,0.2929530201342282,0.22385620915032683,0.3770700636942675,5.0
Toyota Innova 2.5 GX (Diesel) 8 Seater,2015,0.09729196616931132,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.3092857142857143,0.6275167785234899,0.184640522875817,0.24968152866242038,8.0
Hyundai i20 Magna 1.2,2016,0.0571716091101696,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Mahindra XUV500 W7 BSIV,2018,0.10732205543409674,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.35952380952380947,0.5218120805369127,0.326988017429194,0.45350318471337575,7.0
Hyundai Grand i10 SportZ Edition,2015,0.03309939487468457,0.012708985043567853,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Maruti Swift Dzire VXi,2012,0.025576827926095495,0.029231216341249314,Petrol,Individual,Manual,First Owner,0.41666666666666663,0.22617449664429531,0.14433551198257083,0.14012738853503184,5.0
Mahindra KUV 100 mFALCON D75 K8,2016,0.032096385948206026,0.021012465388043664,Diesel,Individual,Manual,Second Owner,0.6028571428571429,0.19261744966442954,0.12037037037037039,0.23694267515923564,6.0
Hyundai i10 Era,2008,0.010030189565678077,0.012708985043567853,Petrol,Individual,Manual,Second Owner,0.4716666666666666,0.15503355704697988,0.0959967320261438,0.12101910828025478,5.0
Chevrolet Enjoy 1.3 TCDi LTZ 8,2016,0.04714151984538417,0.0838816737105034,Diesel,Individual,Manual,First Owner,0.4333333333333333,0.2093959731543624,0.11149237472766886,0.21401273885350316,8.0
Hyundai i20 Asta (o),2010,0.032096385948206026,0.033891332861108195,Petrol,Individual,Manual,First Owner,0.40476190476190477,0.19228187919463088,0.12854030501089325,0.008917197452229297,5.0
